"HHb_d","HbO2_d","CCO_d","HbT_d","Hbdiff_d","SaO2sup","P_a","rocc","PCrPi_d","PCrEPP_d","PiEPP_d","PmeEPP_d","NTPEPP_d","PCrNTP_d","nadir_s","endhi_s","lin_s"
13.83327,-16.80578,-0.66182,-2.97251,-30.63905,0.591,59.3,1,0.52342476217,0.19864857176,0.38065469601,0.45592886369,0.22266155166,0.89261683887,0,1,1
14.70428,-17.66702,-0.70318,-2.96274,-32.3713,0.584,59.2,1,0.51660891198,0.19834529284,0.38481532014,0.45519824506,0.22136053604,0.89638234568,0,1,1
15.57529,-18.52826,-0.74454,-2.95297,-34.10355,0.577,59.1,1,0.50979306179,0.19804201392,0.38897594427,0.45446762643,0.22005952042,0.90014785249,0,1,1
16.4463,-19.3895,-0.7859,-2.9432,-35.8358,0.57,59,1,0.5029772116,0.197738735,0.3931365684,0.4537370078,0.2187585048,0.9039133593,0,1,1
17.18343,-19.97482,-0.82179,-2.79139,-37.15826,0.559,59,1,0.49185115988,0.1948557753,0.39694314115,0.45014552513,0.21702721376,0.89737053766,0,1,1
17.92056,-20.56014,-0.85768,-2.63958,-38.48072,0.548,59,1,0.48072510816,0.1919728156,0.4007497139,0.44655404246,0.21529592272,0.89082771602,0,1,1
18.65769,-21.14546,-0.89357,-2.48777,-39.80318,0.537,59,1,0.46959905644,0.1890898559,0.40455628665,0.44296255979,0.21356463168,0.88428489438,0,1,1
19.39482,-21.73078,-0.92946,-2.33596,-41.12564,0.526,59,1,0.45847300472,0.1862068962,0.4083628594,0.43937107712,0.21183334064,0.87774207274,0,1,1
20.13195,-22.3161,-0.96535,-2.18415,-42.4481,0.515,59,1,0.447346953,0.1833239365,0.41216943215,0.43577959445,0.2101020496,0.8711992511,0,1,1
20.86908,-22.90142,-1.00124,-2.03234,-43.77056,0.504,59,1,0.43622090128,0.1804409768,0.4159760049,0.43218811178,0.20837075856,0.86465642946,0,1,1
21.60621,-23.48674,-1.03713,-1.88053,-45.09302,0.493,59,1,0.42509484956,0.1775580171,0.41978257765,0.42859662911,0.20663946752,0.85811360782,0,1,1
22.34334,-24.07206,-1.07302,-1.72872,-46.41548,0.482,59,1,0.41396879784,0.1746750574,0.4235891504,0.42500514644,0.20490817648,0.85157078618,0,1,1
23.08047,-24.65738,-1.10891,-1.57691,-47.73794,0.471,59,1,0.40284274612,0.1717920977,0.42739572315,0.42141366377,0.20317688544,0.84502796454,0,1,1
23.8176,-25.2427,-1.1448,-1.4251,-49.0604,0.46,59,1,0.3917166944,0.168909138,0.4312022959,0.4178221811,0.2014455944,0.8384851429,0,1,1
24.29158,-25.71007,-1.18758,-1.41848,-50.00174,0.454,58.6,1,0.37771651168,0.16462298612,0.43815762227,0.42532139308,0.20403934786,0.81007065299,0,1,1
24.76556,-26.17744,-1.23036,-1.41186,-50.94308,0.448,58.2,1,0.36371632896,0.16033683424,0.44511294864,0.43282060506,0.20663310132,0.78165616308,0,1,1
25.23954,-26.64481,-1.27314,-1.40524,-51.88442,0.442,57.8,1,0.34971614624,0.15605068236,0.45206827501,0.44031981704,0.20922685478,0.75324167317,0,1,1
25.71352,-27.11218,-1.31592,-1.39862,-52.82576,0.436,57.4,1,0.33571596352,0.15176453048,0.45902360138,0.44781902902,0.21182060824,0.72482718326,0,1,1
26.1875,-27.57955,-1.3587,-1.392,-53.7671,0.43,57,1,0.3217157808,0.1474783786,0.46597892775,0.455318241,0.2144143617,0.69641269335,0,1,1
26.66148,-28.04692,-1.40148,-1.38538,-54.70844,0.424,56.6,1,0.30771559808,0.14319222672,0.47293425412,0.46281745298,0.21700811516,0.66799820344,0,1,1
27.13546,-28.51429,-1.44426,-1.37876,-55.64978,0.418,56.2,1,0.29371541536,0.13890607484,0.47988958049,0.47031666496,0.21960186862,0.63958371353,0,1,1
27.60944,-28.98166,-1.48704,-1.37214,-56.59112,0.412,55.8,1,0.27971523264,0.13461992296,0.48684490686,0.47781587694,0.22219562208,0.61116922362,0,1,1
28.08342,-29.44903,-1.52982,-1.36552,-57.53246,0.406,55.4,1,0.26571504992,0.13033377108,0.49380023323,0.48531508892,0.22478937554,0.58275473371,0,1,1
28.5574,-29.9164,-1.5726,-1.3589,-58.4738,0.4,55,1,0.2517148672,0.1260476192,0.5007555596,0.4928143009,0.227383129,0.5543402438,0,1,1
28.69664,-30.12328,-1.61849,-1.42655,-58.81992,0.4,53.8,1,0.25016083597,0.12606258199,0.50411389163,0.48735665762,0.22244627464,0.56979774037,0,1,1
28.83588,-30.33016,-1.66438,-1.4942,-59.16604,0.4,52.6,1,0.24860680474,0.12607754478,0.50747222366,0.48189901434,0.21750942028,0.58525523694,0,1,1
28.97512,-30.53704,-1.71027,-1.56185,-59.51216,0.4,51.4,1,0.24705277351,0.12609250757,0.51083055569,0.47644137106,0.21257256592,0.60071273351,0,1,1
29.11436,-30.74392,-1.75616,-1.6295,-59.85828,0.4,50.2,1,0.24549874228,0.12610747036,0.51418888772,0.47098372778,0.20763571156,0.61617023008,0,1,1
29.2536,-30.9508,-1.80205,-1.69715,-60.2044,0.4,49,1,0.24394471105,0.12612243315,0.51754721975,0.4655260845,0.2026988572,0.63162772665,0,1,1
29.39284,-31.15768,-1.84794,-1.7648,-60.55052,0.4,47.8,1,0.24239067982,0.12613739594,0.52090555178,0.46006844122,0.19776200284,0.64708522322,0,1,1
29.53208,-31.36456,-1.89383,-1.83245,-60.89664,0.4,46.6,1,0.24083664859,0.12615235873,0.52426388381,0.45461079794,0.19282514848,0.66254271979,0,1,1
29.67132,-31.57144,-1.93972,-1.9001,-61.24276,0.4,45.4,1,0.23928261736,0.12616732152,0.52762221584,0.44915315466,0.18788829412,0.67800021636,0,1,1
29.81056,-31.77832,-1.98561,-1.96775,-61.58888,0.4,44.2,1,0.23772858613,0.12618228431,0.53098054787,0.44369551138,0.18295143976,0.69345771293,0,1,1
29.9498,-31.9852,-2.0315,-2.0354,-61.935,0.4,43,1,0.2361745549,0.1261972471,0.5343388799,0.4382378681,0.1780145854,0.7089152095,0,1,1
29.90742,-32.17502,-2.06094,-2.2676,-62.08244,0.399,42.6,1,0.22915229667,0.12348150546,0.54058480718,0.43519117188,0.17839410856,0.6924981016,0,1,1
29.86504,-32.36484,-2.09038,-2.4998,-62.22988,0.398,42.2,1,0.22213003844,0.12076576382,0.54683073446,0.43214447566,0.17877363172,0.6760809937,0,1,1
29.82266,-32.55466,-2.11982,-2.732,-62.37732,0.397,41.8,1,0.21510778021,0.11805002218,0.55307666174,0.42909777944,0.17915315488,0.6596638858,0,1,1
29.78028,-32.74448,-2.14926,-2.9642,-62.52476,0.396,41.4,1,0.20808552198,0.11533428054,0.55932258902,0.42605108322,0.17953267804,0.6432467779,0,1,1
29.7379,-32.9343,-2.1787,-3.1964,-62.6722,0.395,41,1,0.20106326375,0.1126185389,0.5655685163,0.423004387,0.1799122012,0.62682967,0,1,1
29.69552,-33.12412,-2.20814,-3.4286,-62.81964,0.394,40.6,1,0.19404100552,0.10990279726,0.57181444358,0.41995769078,0.18029172436,0.6104125621,0,1,1
29.65314,-33.31394,-2.23758,-3.6608,-62.96708,0.393,40.2,1,0.18701874729,0.10718705562,0.57806037086,0.41691099456,0.18067124752,0.5939954542,0,1,1
29.61076,-33.50376,-2.26702,-3.893,-63.11452,0.392,39.8,1,0.17999648906,0.10447131398,0.58430629814,0.41386429834,0.18105077068,0.5775783463,0,1,1
29.56838,-33.69358,-2.29646,-4.1252,-63.26196,0.391,39.4,1,0.17297423083,0.10175557234,0.59055222542,0.41081760212,0.18143029384,0.5611612384,0,1,1
29.526,-33.8834,-2.3259,-4.3574,-63.4094,0.39,39,1,0.1659519726,0.0990398307,0.5967981527,0.4077709059,0.181809817,0.5447441305,0,1,1
29.41772,-33.98166,-2.3489,-4.56395,-63.39938,0.389,38.8,1,0.16649736778,0.10020890571,0.60171971055,0.41257306635,0.18015811032,0.55726030274,0,1,1
29.30944,-34.07992,-2.3719,-4.7705,-63.38936,0.388,38.6,1,0.16704276296,0.10137798072,0.6066412684,0.4173752268,0.17850640364,0.56977647498,0,1,1
29.20116,-34.17818,-2.3949,-4.97705,-63.37934,0.387,38.4,1,0.16758815814,0.10254705573,0.61156282625,0.42217738725,0.17685469696,0.58229264722,0,1,1
29.09288,-34.27644,-2.4179,-5.1836,-63.36932,0.386,38.2,1,0.16813355332,0.10371613074,0.6164843841,0.4269795477,0.17520299028,0.59480881946,0,1,1
28.9846,-34.3747,-2.4409,-5.39015,-63.3593,0.385,38,1,0.1686789485,0.10488520575,0.62140594195,0.43178170815,0.1735512836,0.6073249917,0,1,1
28.87632,-34.47296,-2.4639,-5.5967,-63.34928,0.384,37.8,1,0.16922434368,0.10605428076,0.6263274998,0.4365838686,0.17189957692,0.61984116394,0,1,1
28.76804,-34.57122,-2.4869,-5.80325,-63.33926,0.383,37.6,1,0.16976973886,0.10722335577,0.63124905765,0.44138602905,0.17024787024,0.63235733618,0,1,1
28.65976,-34.66948,-2.5099,-6.0098,-63.32924,0.382,37.4,1,0.17031513404,0.10839243078,0.6361706155,0.4461881895,0.16859616356,0.64487350842,0,1,1
28.55148,-34.76774,-2.5329,-6.21635,-63.31922,0.381,37.2,1,0.17086052922,0.10956150579,0.64109217335,0.45099034995,0.16694445688,0.65738968066,0,1,1
28.4432,-34.866,-2.5559,-6.4229,-63.3092,0.38,37,1,0.1714059244,0.1107305808,0.6460137312,0.4557925104,0.1652927502,0.6699058529,0,1,1
28.32309,-34.91711,-2.56277,-6.59411,-63.24019,0.383,36.9,1,0.16747768709,0.10900382797,0.65215148942,0.44884694137,0.16020184296,0.6846253982,0,1,1
28.20298,-34.96822,-2.56964,-6.76532,-63.17118,0.386,36.8,1,0.16354944978,0.10727707514,0.65828924764,0.44190137234,0.15511093572,0.6993449435,0,1,1
28.08287,-35.01933,-2.57651,-6.93653,-63.10217,0.389,36.7,1,0.15962121247,0.10555032231,0.66442700586,0.43495580331,0.15002002848,0.7140644888,0,1,1
27.96276,-35.07044,-2.58338,-7.10774,-63.03316,0.392,36.6,1,0.15569297516,0.10382356948,0.67056476408,0.42801023428,0.14492912124,0.7287840341,0,1,1
27.84265,-35.12155,-2.59025,-7.27895,-62.96415,0.395,36.5,1,0.15176473785,0.10209681665,0.6767025223,0.42106466525,0.139838214,0.7435035794,0,1,1
27.72254,-35.17266,-2.59712,-7.45016,-62.89514,0.398,36.4,1,0.14783650054,0.10037006382,0.68284028052,0.41411909622,0.13474730676,0.7582231247,0,1,1
27.60243,-35.22377,-2.60399,-7.62137,-62.82613,0.401,36.3,1,0.14390826323,0.09864331099,0.68897803874,0.40717352719,0.12965639952,0.77294267,0,1,1
27.48232,-35.27488,-2.61086,-7.79258,-62.75712,0.404,36.2,1,0.13998002592,0.09691655816,0.69511579696,0.40022795816,0.12456549228,0.7876622153,0,1,1
27.36221,-35.32599,-2.61773,-7.96379,-62.68811,0.407,36.1,1,0.13605178861,0.09518980533,0.70125355518,0.39328238913,0.11947458504,0.8023817606,0,1,1
27.2421,-35.3771,-2.6246,-8.135,-62.6191,0.41,36,1,0.1321235513,0.0934630525,0.7073913134,0.3863368201,0.1143836778,0.8171013059,0,1,1
27.13882,-35.42301,-2.6479,-8.28419,-62.56174,0.406,35.9,1,0.12718776189,0.09072446906,0.71648869929,0.38625963986,0.11231401688,0.80592088569,0,1,1
27.03554,-35.46892,-2.6712,-8.43338,-62.50438,0.402,35.8,1,0.12225197248,0.08798588562,0.72558608518,0.38618245962,0.11024435596,0.79474046548,0,1,1
26.93226,-35.51483,-2.6945,-8.58257,-62.44702,0.398,35.7,1,0.11731618307,0.08524730218,0.73468347107,0.38610527938,0.10817469504,0.78356004527,0,1,1
26.82898,-35.56074,-2.7178,-8.73176,-62.38966,0.394,35.6,1,0.11238039366,0.08250871874,0.74378085696,0.38602809914,0.10610503412,0.77237962506,0,1,1
26.7257,-35.60665,-2.7411,-8.88095,-62.3323,0.39,35.5,1,0.10744460425,0.0797701353,0.75287824285,0.3859509189,0.1040353732,0.76119920485,0,1,1
26.62242,-35.65256,-2.7644,-9.03014,-62.27494,0.386,35.4,1,0.10250881484,0.07703155186,0.76197562874,0.38587373866,0.10196571228,0.75001878464,0,1,1
26.51914,-35.69847,-2.7877,-9.17933,-62.21758,0.382,35.3,1,0.09757302543,0.07429296842,0.77107301463,0.38579655842,0.09989605136,0.73883836443,0,1,1
26.41586,-35.74438,-2.811,-9.32852,-62.16022,0.378,35.2,1,0.09263723602,0.07155438498,0.78017040052,0.38571937818,0.09782639044,0.72765794422,0,1,1
26.31258,-35.79029,-2.8343,-9.47771,-62.10286,0.374,35.1,1,0.08770144661,0.06881580154,0.78926778641,0.38564219794,0.09575672952,0.71647752401,0,1,1
26.2093,-35.8362,-2.8576,-9.6269,-62.0455,0.37,35,1,0.0827656572,0.0660772181,0.7983651723,0.3855650177,0.0936870686,0.7052971038,0,1,1
26.05858,-35.90512,-2.87057,-9.84654,-61.9637,0.373,34.9,1,0.08177666935,0.0655677035,0.80220813421,0.38395200312,0.09454067539,0.6944232347,0,1,1
25.90786,-35.97404,-2.88354,-10.06618,-61.8819,0.376,34.8,1,0.0807876815,0.0650581889,0.80605109612,0.38233898854,0.09539428218,0.6835493656,0,1,1
25.75714,-36.04296,-2.89651,-10.28582,-61.8001,0.379,34.7,1,0.07979869365,0.0645486743,0.80989405803,0.38072597396,0.09624788897,0.6726754965,0,1,1
25.60642,-36.11188,-2.90948,-10.50546,-61.7183,0.382,34.6,1,0.0788097058,0.0640391597,0.81373701994,0.37911295938,0.09710149576,0.6618016274,0,1,1
25.4557,-36.1808,-2.92245,-10.7251,-61.6365,0.385,34.5,1,0.07782071795,0.0635296451,0.81757998185,0.3774999448,0.09795510255,0.6509277583,0,1,1
25.30498,-36.24972,-2.93542,-10.94474,-61.5547,0.388,34.4,1,0.0768317301,0.0630201305,0.82142294376,0.37588693022,0.09880870934,0.6400538892,0,1,1
25.15426,-36.31864,-2.94839,-11.16438,-61.4729,0.391,34.3,1,0.07584274225,0.0625106159,0.82526590567,0.37427391564,0.09966231613,0.6291800201,0,1,1
25.00354,-36.38756,-2.96136,-11.38402,-61.3911,0.394,34.2,1,0.0748537544,0.0620011013,0.82910886758,0.37266090106,0.10051592292,0.618306151,0,1,1
24.85282,-36.45648,-2.97433,-11.60366,-61.3093,0.397,34.1,1,0.07386476655,0.0614915867,0.83295182949,0.37104788648,0.10136952971,0.6074322819,0,1,1
24.7021,-36.5254,-2.9873,-11.8233,-61.2275,0.4,34,1,0.0728757787,0.0609820721,0.8367947914,0.3694348719,0.1022231365,0.5965584128,0,1,1
24.49728,-36.55622,-2.9984,-12.05893,-61.0535,0.4,34,1,0.07448087923,0.06211866573,0.83447213769,0.36760648872,0.10054067271,0.62162069843,0,1,1
24.29246,-36.58704,-3.0095,-12.29456,-60.8795,0.4,34,1,0.07608597976,0.06325525936,0.83214948398,0.36577810554,0.09885820892,0.64668298406,0,1,1
24.08764,-36.61786,-3.0206,-12.53019,-60.7055,0.4,34,1,0.07769108029,0.06439185299,0.82982683027,0.36394972236,0.09717574513,0.67174526969,0,1,1
23.88282,-36.64868,-3.0317,-12.76582,-60.5315,0.4,34,1,0.07929618082,0.06552844662,0.82750417656,0.36212133918,0.09549328134,0.69680755532,0,1,1
23.678,-36.6795,-3.0428,-13.00145,-60.3575,0.4,34,1,0.08090128135,0.06666504025,0.82518152285,0.360292956,0.09381081755,0.72186984095,0,1,1
23.47318,-36.71032,-3.0539,-13.23708,-60.1835,0.4,34,1,0.08250638188,0.06780163388,0.82285886914,0.35846457282,0.09212835376,0.74693212658,0,1,1
23.26836,-36.74114,-3.065,-13.47271,-60.0095,0.4,34,1,0.08411148241,0.06893822751,0.82053621543,0.35663618964,0.09044588997,0.77199441221,0,1,1
23.06354,-36.77196,-3.0761,-13.70834,-59.8355,0.4,34,1,0.08571658294,0.07007482114,0.81821356172,0.35480780646,0.08876342618,0.79705669784,0,1,1
22.85872,-36.80278,-3.0872,-13.94397,-59.6615,0.4,34,1,0.08732168347,0.07121141477,0.81589090801,0.35297942328,0.08708096239,0.82211898347,0,1,1
22.6539,-36.8336,-3.0983,-14.1796,-59.4875,0.4,34,1,0.088926784,0.0723480084,0.8135682543,0.3511510401,0.0853984986,0.8471812691,0,1,1
22.52426,-36.81399,-3.12022,-14.28964,-59.33825,0.398,34.1,1,0.08765399379,0.07162166368,0.81762549217,0.3454956797,0.08188224213,0.89202092313,0,1,1
22.39462,-36.79438,-3.14214,-14.39968,-59.189,0.396,34.2,1,0.08638120358,0.07089531896,0.82168273004,0.3398403193,0.07836598566,0.93686057716,0,1,1
22.26498,-36.77477,-3.16406,-14.50972,-59.03975,0.394,34.3,1,0.08510841337,0.07016897424,0.82573996791,0.3341849589,0.07484972919,0.98170023119,0,1,1
22.13534,-36.75516,-3.18598,-14.61976,-58.8905,0.392,34.4,1,0.08383562316,0.06944262952,0.82979720578,0.3285295985,0.07133347272,1.02653988522,0,1,1
22.0057,-36.73555,-3.2079,-14.7298,-58.74125,0.39,34.5,1,0.08256283295,0.0687162848,0.83385444365,0.3228742381,0.06781721625,1.07137953925,0,1,1
21.87606,-36.71594,-3.22982,-14.83984,-58.592,0.388,34.6,1,0.08129004274,0.06798994008,0.83791168152,0.3172188777,0.06430095978,1.11621919328,0,1,1
21.74642,-36.69633,-3.25174,-14.94988,-58.44275,0.386,34.7,1,0.08001725253,0.06726359536,0.84196891939,0.3115635173,0.06078470331,1.16105884731,0,1,1
21.61678,-36.67672,-3.27366,-15.05992,-58.2935,0.384,34.8,1,0.07874446232,0.06653725064,0.84602615726,0.3059081569,0.05726844684,1.20589850134,0,1,1
21.48714,-36.65711,-3.29558,-15.16996,-58.14425,0.382,34.9,1,0.07747167211,0.06581090592,0.85008339513,0.3002527965,0.05375219037,1.25073815537,0,1,1
21.3575,-36.6375,-3.3175,-15.28,-57.995,0.38,35,1,0.0761988819,0.0650845612,0.854140633,0.2945974361,0.0502359339,1.2955778094,0,1,1
21.32084,-36.57281,-3.32687,-15.25197,-57.89365,0.382,34.9,1,0.0750855804,0.0640104742,0.85224761352,0.29922692364,0.05360832353,1.2307458516,0,1,1
21.28418,-36.50812,-3.33624,-15.22394,-57.7923,0.384,34.8,1,0.0739722789,0.0629363872,0.85035459404,0.30385641118,0.05698071316,1.1659138938,0,1,1
21.24752,-36.44343,-3.34561,-15.19591,-57.69095,0.386,34.7,1,0.0728589774,0.0618623002,0.84846157456,0.30848589872,0.06035310279,1.101081936,0,1,1
21.21086,-36.37874,-3.35498,-15.16788,-57.5896,0.388,34.6,1,0.0717456759,0.0607882132,0.84656855508,0.31311538626,0.06372549242,1.0362499782,0,1,1
21.1742,-36.31405,-3.36435,-15.13985,-57.48825,0.39,34.5,1,0.0706323744,0.0597141262,0.8446755356,0.3177448738,0.06709788205,0.9714180204,0,1,1
21.13754,-36.24936,-3.37372,-15.11182,-57.3869,0.392,34.4,1,0.0695190729,0.0586400392,0.84278251612,0.32237436134,0.07047027168,0.9065860626,0,1,1
21.10088,-36.18467,-3.38309,-15.08379,-57.28555,0.394,34.3,1,0.0684057714,0.0575659522,0.84088949664,0.32700384888,0.07384266131,0.8417541048,0,1,1
21.06422,-36.11998,-3.39246,-15.05576,-57.1842,0.396,34.2,1,0.0672924699,0.0564918652,0.83899647716,0.33163333642,0.07721505094,0.776922147,0,1,1
21.02756,-36.05529,-3.40183,-15.02773,-57.08285,0.398,34.1,1,0.0661791684,0.0554177782,0.83710345768,0.33626282396,0.08058744057,0.7120901892,0,1,1
20.9909,-35.9906,-3.4112,-14.9997,-56.9815,0.4,34,1,0.0650658669,0.0543436912,0.8352104382,0.3408923115,0.0839598302,0.6472582314,0,1,1
20.99203,-35.90544,-3.41324,-14.91341,-56.89747,0.405,33.97,1,0.06688168805,0.0558957652,0.8356367718,0.33426964685,0.08170181858,0.69635573299,0,1,1
20.99316,-35.82028,-3.41528,-14.82712,-56.81344,0.41,33.94,1,0.0686975092,0.0574478392,0.8360631054,0.3276469822,0.07944380696,0.74545323458,0,1,1
20.99429,-35.73512,-3.41732,-14.74083,-56.72941,0.415,33.91,1,0.07051333035,0.0589999132,0.836489439,0.32102431755,0.07718579534,0.79455073617,0,1,1
20.99542,-35.64996,-3.41936,-14.65454,-56.64538,0.42,33.88,1,0.0723291515,0.0605519872,0.8369157726,0.3144016529,0.07492778372,0.84364823776,0,1,1
20.99655,-35.5648,-3.4214,-14.56825,-56.56135,0.425,33.85,1,0.07414497265,0.0621040612,0.8373421062,0.30777898825,0.0726697721,0.89274573935,0,1,1
20.99768,-35.47964,-3.42344,-14.48196,-56.47732,0.43,33.82,1,0.0759607938,0.0636561352,0.8377684398,0.3011563236,0.07041176048,0.94184324094,0,1,1
20.99881,-35.39448,-3.42548,-14.39567,-56.39329,0.435,33.79,1,0.07777661495,0.0652082092,0.8381947734,0.29453365895,0.06815374886,0.99094074253,0,1,1
20.99994,-35.30932,-3.42752,-14.30938,-56.30926,0.44,33.76,1,0.0795924361,0.0667602832,0.838621107,0.2879109943,0.06589573724,1.04003824412,0,1,1
21.00107,-35.22416,-3.42956,-14.22309,-56.22523,0.445,33.73,1,0.08140825725,0.0683123572,0.8390474406,0.28128832965,0.06363772562,1.08913574571,0,1,1
